"","id","Education","JoiningYear","City","PaymentTier","Age","Gender","EverBenched","ExperienceInCurrentDomain","LeaveOrNot","Gender_Numeric","EverBenched_Numeric","Education_Numeric"
"1588",1588,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1589",1589,"Bachelors",2017,"New Delhi",2,26,"Male","No",4,0,0,0,1
"1590",1590,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1591",1591,"Masters",2013,"New Delhi",3,25,"Male","No",3,1,0,0,2
"1592",1592,"Bachelors",2014,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1593",1593,"Bachelors",2014,"Pune",2,28,"Female","No",3,1,1,0,1
"1594",1594,"Masters",2015,"New Delhi",3,28,"Male","No",2,0,0,0,2
"1595",1595,"Bachelors",2015,"Bangalore",3,28,"Male","No",5,0,0,0,1
"1596",1596,"Bachelors",2017,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1597",1597,"Bachelors",2014,"Pune",3,27,"Male","No",5,0,0,0,1
"1598",1598,"Bachelors",2015,"Pune",2,28,"Female","No",5,1,1,0,1
"1599",1599,"Masters",2017,"New Delhi",2,26,"Female","No",4,1,1,0,2
"1600",1600,"Bachelors",2016,"New Delhi",3,26,"Female","No",4,0,1,0,1
"1601",1601,"Bachelors",2016,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1602",1602,"Bachelors",2013,"New Delhi",3,27,"Female","No",5,0,1,0,1
"1603",1603,"Bachelors",2014,"Bangalore",3,28,"Male","No",3,0,0,0,1
"1604",1604,"Bachelors",2017,"New Delhi",3,25,"Male","No",3,0,0,0,1
"1605",1605,"Bachelors",2015,"Bangalore",1,27,"Male","No",5,0,0,0,1
"1606",1606,"Bachelors",2013,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1607",1607,"Bachelors",2014,"Bangalore",3,24,"Female","No",2,0,1,0,1
"1608",1608,"Bachelors",2014,"Pune",2,26,"Male","No",4,0,0,0,1
"1609",1609,"Bachelors",2013,"Bangalore",3,24,"Male","No",2,1,0,0,1
"1610",1610,"Bachelors",2012,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1611",1611,"Bachelors",2012,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"1612",1612,"Bachelors",2012,"Bangalore",3,28,"Male","No",1,0,0,0,1
"1613",1613,"Masters",2017,"New Delhi",2,25,"Female","No",3,1,1,0,2
"1614",1614,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1615",1615,"Bachelors",2016,"Pune",2,27,"Female","No",5,1,1,0,1
"1616",1616,"Bachelors",2017,"Pune",3,28,"Male","No",3,0,0,0,1
"1617",1617,"Masters",2017,"New Delhi",3,28,"Male","No",2,0,0,0,2
"1618",1618,"PHD",2018,"Pune",3,26,"Male","No",4,1,0,0,3
"1619",1619,"Masters",2017,"New Delhi",2,24,"Male","No",2,1,0,0,2
"1620",1620,"Bachelors",2014,"Bangalore",3,28,"Male","No",0,0,0,0,1
"1621",1621,"Masters",2015,"Pune",3,26,"Female","No",4,0,1,0,2
"1622",1622,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,1,0,0,1
"1623",1623,"Bachelors",2016,"New Delhi",3,28,"Female","No",4,0,1,0,1
"1624",1624,"Bachelors",2012,"Pune",3,26,"Male","No",4,0,0,0,1
"1625",1625,"Masters",2015,"Bangalore",2,27,"Female","No",5,1,1,0,2
"1626",1626,"Masters",2017,"Pune",1,28,"Male","No",0,0,0,0,2
"1627",1627,"Masters",2015,"New Delhi",3,28,"Female","No",2,0,1,0,2
"1628",1628,"Bachelors",2017,"Bangalore",3,26,"Male","No",4,1,0,0,1
"1629",1629,"Bachelors",2017,"Pune",3,28,"Female","No",4,1,1,0,1
"1630",1630,"Bachelors",2015,"Pune",3,25,"Male","No",3,0,0,0,1
"1631",1631,"Masters",2017,"New Delhi",2,27,"Female","No",5,0,1,0,2
"1632",1632,"Masters",2015,"Pune",2,27,"Female","No",5,0,1,0,2
"1633",1633,"Bachelors",2015,"Bangalore",3,25,"Male","No",3,1,0,0,1
"1634",1634,"Bachelors",2013,"Bangalore",3,28,"Female","No",1,0,1,0,1
"1635",1635,"Bachelors",2015,"Pune",3,25,"Female","No",3,1,1,0,1
"1636",1636,"Bachelors",2012,"Bangalore",3,28,"Female","No",2,1,1,0,1
"1637",1637,"Bachelors",2016,"Pune",3,27,"Female","No",5,1,1,0,1
"1638",1638,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1639",1639,"PHD",2018,"New Delhi",3,26,"Male","No",4,1,0,0,3
"1640",1640,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1641",1641,"Bachelors",2018,"Pune",3,28,"Male","No",2,1,0,0,1
"1642",1642,"Bachelors",2013,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1643",1643,"Bachelors",2013,"New Delhi",3,26,"Male","No",4,0,0,0,1
"1644",1644,"Bachelors",2013,"Bangalore",3,28,"Male","Yes",1,0,0,1,1
"1645",1645,"Masters",2017,"New Delhi",2,28,"Female","No",2,0,1,0,2
"1646",1646,"Bachelors",2016,"Bangalore",1,24,"Male","No",2,0,0,0,1
"1647",1647,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1648",1648,"Bachelors",2014,"Pune",2,27,"Female","No",5,1,1,0,1
"1649",1649,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1650",1650,"Bachelors",2017,"New Delhi",3,27,"Male","No",5,0,0,0,1
"1651",1651,"Masters",2018,"New Delhi",3,24,"Male","No",2,1,0,0,2
"1652",1652,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,1,0,0,1
"1653",1653,"Bachelors",2017,"Bangalore",3,28,"Male","Yes",3,0,0,1,1
"1654",1654,"Bachelors",2017,"New Delhi",3,26,"Female","No",4,0,1,0,1
"1655",1655,"Bachelors",2016,"Pune",3,28,"Male","No",3,0,0,0,1
"1656",1656,"Bachelors",2015,"New Delhi",3,26,"Male","No",4,0,0,0,1
"1657",1657,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,1,0,0,1
"1658",1658,"Bachelors",2017,"Pune",2,24,"Female","No",2,1,1,0,1
"1659",1659,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,1,0,0,1
"1660",1660,"PHD",2016,"New Delhi",1,26,"Male","No",4,0,0,0,3
"1661",1661,"Bachelors",2018,"Bangalore",3,24,"Female","No",2,1,1,0,1
"1662",1662,"Bachelors",2017,"Bangalore",2,28,"Female","No",1,0,1,0,1
"1663",1663,"Bachelors",2013,"Bangalore",3,24,"Female","No",2,0,1,0,1
"1664",1664,"Masters",2014,"New Delhi",3,25,"Female","No",3,0,1,0,2
"1665",1665,"Bachelors",2012,"Pune",1,26,"Male","No",4,0,0,0,1
"1666",1666,"Bachelors",2014,"Bangalore",3,28,"Male","No",5,0,0,0,1
"1667",1667,"Bachelors",2013,"Bangalore",3,28,"Male","No",2,1,0,0,1
"1668",1668,"Masters",2017,"Pune",2,27,"Male","No",5,0,0,0,2
"1669",1669,"Bachelors",2016,"Bangalore",3,28,"Male","Yes",0,0,0,1,1
"1670",1670,"Bachelors",2014,"New Delhi",3,25,"Male","No",3,0,0,0,1
"1671",1671,"Bachelors",2013,"Bangalore",3,25,"Female","No",3,1,1,0,1
"1672",1672,"Bachelors",2017,"Bangalore",3,24,"Female","No",2,1,1,0,1
"1673",1673,"Bachelors",2015,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1674",1674,"Bachelors",2014,"Bangalore",3,28,"Male","No",4,0,0,0,1
"1675",1675,"Bachelors",2017,"New Delhi",2,28,"Male","No",0,0,0,0,1
"1676",1676,"Masters",2017,"New Delhi",3,24,"Female","No",2,0,1,0,2
"1677",1677,"PHD",2017,"Pune",3,27,"Male","No",5,0,0,0,3
"1678",1678,"Bachelors",2015,"Bangalore",3,28,"Female","No",5,0,1,0,1
"1679",1679,"Bachelors",2017,"New Delhi",3,25,"Female","No",3,0,1,0,1
"1680",1680,"Masters",2017,"Bangalore",3,25,"Male","No",3,0,0,0,2
"1681",1681,"Masters",2017,"Bangalore",1,26,"Male","No",4,0,0,0,2
"1682",1682,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,1,0,0,1
"1683",1683,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,1,0,0,1
"1684",1684,"Bachelors",2013,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1685",1685,"Bachelors",2012,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1686",1686,"Bachelors",2014,"Pune",3,25,"Male","No",3,1,0,0,1
"1687",1687,"Bachelors",2018,"Bangalore",3,25,"Female","No",3,1,1,0,1
"1688",1688,"Masters",2012,"Pune",3,26,"Male","No",4,1,0,0,2
"1689",1689,"PHD",2016,"Bangalore",3,25,"Male","No",3,0,0,0,3
"1690",1690,"Bachelors",2015,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1691",1691,"Bachelors",2017,"New Delhi",2,25,"Male","No",3,1,0,0,1
"1692",1692,"Bachelors",2015,"New Delhi",3,27,"Female","No",5,0,1,0,1
"1693",1693,"Bachelors",2017,"Pune",3,26,"Male","No",4,0,0,0,1
"1694",1694,"Bachelors",2016,"Pune",3,26,"Male","No",4,0,0,0,1
"1695",1695,"Bachelors",2018,"Bangalore",3,26,"Male","No",4,1,0,0,1
"1696",1696,"Masters",2018,"New Delhi",3,25,"Female","No",3,1,1,0,2
"1697",1697,"Masters",2017,"Pune",2,25,"Male","No",3,0,0,0,2
"1698",1698,"Masters",2014,"Bangalore",3,24,"Female","No",2,0,1,0,2
"1699",1699,"Bachelors",2014,"Pune",3,28,"Female","No",2,1,1,0,1
"1700",1700,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1701",1701,"Bachelors",2017,"Pune",3,26,"Male","No",4,0,0,0,1
"1702",1702,"Bachelors",2014,"Pune",2,28,"Female","No",0,1,1,0,1
"1703",1703,"Bachelors",2017,"New Delhi",3,25,"Female","Yes",3,0,1,1,1
"1704",1704,"Bachelors",2014,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1705",1705,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1706",1706,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1707",1707,"Bachelors",2017,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1708",1708,"Masters",2017,"Bangalore",2,26,"Male","No",4,1,0,0,2
"1709",1709,"Bachelors",2017,"New Delhi",3,25,"Female","No",3,0,1,0,1
"1710",1710,"Bachelors",2018,"Bangalore",3,25,"Male","No",3,1,0,0,1
"1711",1711,"Bachelors",2014,"New Delhi",3,27,"Female","No",5,0,1,0,1
"1712",1712,"Bachelors",2017,"Bangalore",3,28,"Male","No",5,0,0,0,1
"1713",1713,"Bachelors",2015,"Bangalore",1,24,"Female","No",2,0,1,0,1
"1714",1714,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,1,0,0,1
"1715",1715,"Bachelors",2018,"Bangalore",3,26,"Female","No",4,1,1,0,1
"1716",1716,"Masters",2017,"New Delhi",2,28,"Female","No",2,0,1,0,2
"1717",1717,"Bachelors",2016,"Pune",3,28,"Female","No",4,1,1,0,1
"1718",1718,"Bachelors",2016,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1719",1719,"Bachelors",2015,"Pune",3,27,"Female","Yes",5,1,1,1,1
"1720",1720,"Bachelors",2015,"Bangalore",3,26,"Male","No",4,1,0,0,1
"1721",1721,"Bachelors",2015,"Pune",3,28,"Female","Yes",5,1,1,1,1
"1722",1722,"Bachelors",2013,"Pune",3,27,"Male","No",5,0,0,0,1
"1723",1723,"Masters",2017,"Pune",2,25,"Male","No",3,0,0,0,2
"1724",1724,"Bachelors",2015,"Pune",2,25,"Female","Yes",3,1,1,1,1
"1725",1725,"Bachelors",2015,"Pune",2,24,"Female","No",2,1,1,0,1
"1726",1726,"Masters",2017,"New Delhi",2,28,"Female","No",2,0,1,0,2
"1727",1727,"Bachelors",2014,"New Delhi",3,24,"Female","No",2,0,1,0,1
"1728",1728,"Bachelors",2012,"Bangalore",3,27,"Male","No",5,1,0,0,1
"1729",1729,"Bachelors",2015,"Pune",2,28,"Female","No",5,1,1,0,1
"1730",1730,"Bachelors",2015,"New Delhi",2,27,"Female","No",5,1,1,0,1
"1731",1731,"Bachelors",2017,"Bangalore",3,24,"Female","No",2,0,1,0,1
"1732",1732,"Masters",2016,"New Delhi",3,25,"Female","No",3,0,1,0,2
"1733",1733,"Bachelors",2012,"Pune",3,24,"Male","Yes",2,0,0,1,1
"1734",1734,"Bachelors",2015,"New Delhi",3,24,"Female","No",2,0,1,0,1
"1735",1735,"Bachelors",2015,"Pune",2,26,"Female","No",4,1,1,0,1
"1736",1736,"Masters",2017,"Pune",2,27,"Female","No",5,0,1,0,2
"1737",1737,"Bachelors",2013,"Bangalore",1,24,"Female","No",2,1,1,0,1
"1738",1738,"PHD",2017,"Pune",3,28,"Male","No",1,0,0,0,3
"1739",1739,"Bachelors",2017,"Bangalore",3,24,"Female","No",2,0,1,0,1
"1740",1740,"Bachelors",2015,"Pune",2,24,"Female","No",2,1,1,0,1
"1741",1741,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1742",1742,"Bachelors",2016,"New Delhi",3,28,"Male","No",4,0,0,0,1
"1743",1743,"Masters",2017,"New Delhi",2,28,"Female","No",2,0,1,0,2
"1744",1744,"PHD",2014,"New Delhi",3,24,"Male","No",2,0,0,0,3
"1745",1745,"Bachelors",2013,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1746",1746,"Masters",2014,"New Delhi",3,24,"Male","No",2,0,0,0,2
"1747",1747,"Bachelors",2013,"New Delhi",3,24,"Female","No",2,0,1,0,1
"1748",1748,"Masters",2017,"New Delhi",3,26,"Male","No",4,1,0,0,2
"1749",1749,"Bachelors",2014,"Pune",2,27,"Male","No",5,0,0,0,1
"1750",1750,"Masters",2013,"Bangalore",3,25,"Male","No",3,1,0,0,2
"1751",1751,"Masters",2012,"New Delhi",3,27,"Female","No",5,1,1,0,2
"1752",1752,"Masters",2017,"Bangalore",2,25,"Male","No",3,0,0,0,2
"1753",1753,"Bachelors",2012,"New Delhi",3,28,"Male","No",5,0,0,0,1
"1754",1754,"Bachelors",2014,"Bangalore",3,28,"Male","No",0,0,0,0,1
"1755",1755,"Bachelors",2017,"New Delhi",3,28,"Female","No",4,0,1,0,1
"1756",1756,"Bachelors",2016,"Pune",3,27,"Male","No",5,1,0,0,1
"1757",1757,"Bachelors",2017,"New Delhi",2,27,"Female","No",5,0,1,0,1
"1758",1758,"PHD",2014,"Bangalore",3,28,"Female","No",0,0,1,0,3
"1759",1759,"Bachelors",2013,"Pune",2,25,"Male","No",3,1,0,0,1
"1760",1760,"Bachelors",2017,"Pune",3,28,"Male","No",3,0,0,0,1
"1761",1761,"Bachelors",2012,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1762",1762,"Bachelors",2013,"Bangalore",2,24,"Female","No",2,1,1,0,1
"1763",1763,"Masters",2017,"New Delhi",2,25,"Male","No",3,0,0,0,2
"1764",1764,"Bachelors",2014,"Pune",3,24,"Male","No",2,0,0,0,1
"1765",1765,"Bachelors",2013,"New Delhi",1,25,"Female","No",3,1,1,0,1
"1766",1766,"Bachelors",2015,"Pune",3,28,"Male","No",2,0,0,0,1
"1767",1767,"Masters",2017,"New Delhi",3,28,"Male","No",1,1,0,0,2
"1768",1768,"Bachelors",2017,"New Delhi",2,27,"Female","No",5,0,1,0,1
"1769",1769,"Bachelors",2018,"Pune",3,24,"Male","No",2,1,0,0,1
"1770",1770,"Bachelors",2013,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1771",1771,"Bachelors",2017,"Bangalore",3,27,"Female","Yes",5,0,1,1,1
"1772",1772,"Masters",2017,"New Delhi",1,26,"Female","No",4,1,1,0,2
"1773",1773,"Masters",2017,"Bangalore",2,26,"Female","No",4,0,1,0,2
"1774",1774,"Bachelors",2013,"Pune",3,26,"Male","No",4,0,0,0,1
"1775",1775,"Masters",2014,"New Delhi",1,25,"Female","No",3,0,1,0,2
"1776",1776,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1777",1777,"Bachelors",2016,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1778",1778,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1779",1779,"Bachelors",2015,"Bangalore",3,28,"Female","No",5,0,1,0,1
"1780",1780,"Masters",2012,"New Delhi",3,25,"Male","No",3,1,0,0,2
"1781",1781,"Bachelors",2013,"Bangalore",3,28,"Male","No",2,1,0,0,1
"1782",1782,"Bachelors",2014,"Bangalore",1,25,"Male","No",3,0,0,0,1
"1783",1783,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"1784",1784,"Bachelors",2013,"Pune",3,28,"Male","No",0,0,0,0,1
"1785",1785,"Bachelors",2015,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"1786",1786,"Bachelors",2014,"Pune",1,28,"Female","No",3,1,1,0,1
"1787",1787,"Masters",2017,"Pune",2,25,"Female","No",3,1,1,0,2
"1788",1788,"Masters",2013,"New Delhi",3,28,"Female","No",2,0,1,0,2
"1789",1789,"Masters",2017,"Bangalore",2,27,"Female","No",5,1,1,0,2
"1790",1790,"Bachelors",2015,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1791",1791,"Bachelors",2012,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1792",1792,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1793",1793,"Bachelors",2013,"New Delhi",3,26,"Female","No",4,0,1,0,1
"1794",1794,"Bachelors",2012,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1795",1795,"Bachelors",2013,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1796",1796,"Masters",2017,"New Delhi",2,28,"Female","No",3,0,1,0,2
"1797",1797,"Bachelors",2017,"New Delhi",2,26,"Male","No",4,0,0,0,1
"1798",1798,"Bachelors",2013,"Pune",2,27,"Female","No",5,1,1,0,1
"1799",1799,"Masters",2015,"Bangalore",3,27,"Female","No",5,0,1,0,2
"1800",1800,"Masters",2017,"Pune",3,27,"Female","No",5,1,1,0,2
"1801",1801,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1802",1802,"Bachelors",2012,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1803",1803,"Bachelors",2014,"Bangalore",3,25,"Female","No",3,0,1,0,1
"1804",1804,"Bachelors",2016,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1805",1805,"Bachelors",2016,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1806",1806,"Bachelors",2014,"New Delhi",3,26,"Male","No",4,0,0,0,1
"1807",1807,"Bachelors",2014,"Bangalore",3,28,"Male","No",3,0,0,0,1
"1808",1808,"Bachelors",2012,"Pune",3,25,"Male","No",3,0,0,0,1
"1809",1809,"Masters",2014,"Bangalore",3,28,"Female","No",3,1,1,0,2
"1810",1810,"Bachelors",2016,"New Delhi",3,26,"Male","No",4,0,0,0,1
"1811",1811,"Bachelors",2012,"New Delhi",3,24,"Female","No",2,0,1,0,1
"1812",1812,"Bachelors",2015,"Pune",2,28,"Female","No",4,1,1,0,1
"1813",1813,"Bachelors",2017,"New Delhi",2,24,"Male","No",2,0,0,0,1
"1814",1814,"Bachelors",2015,"New Delhi",3,25,"Male","No",3,0,0,0,1
"1815",1815,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1816",1816,"Bachelors",2015,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1817",1817,"Bachelors",2017,"Bangalore",3,28,"Female","No",3,1,1,0,1
"1818",1818,"Bachelors",2017,"Bangalore",3,24,"Female","No",2,0,1,0,1
"1819",1819,"Masters",2017,"New Delhi",2,26,"Female","No",4,0,1,0,2
"1820",1820,"Bachelors",2016,"Bangalore",3,25,"Male","Yes",3,1,0,1,1
"1821",1821,"Bachelors",2016,"Bangalore",3,26,"Male","Yes",4,0,0,1,1
"1822",1822,"Masters",2017,"Bangalore",2,24,"Female","No",2,0,1,0,2
"1823",1823,"Bachelors",2017,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"1824",1824,"Bachelors",2014,"Pune",2,27,"Female","No",5,1,1,0,1
"1825",1825,"Masters",2017,"New Delhi",1,24,"Female","No",2,0,1,0,2
"1826",1826,"Bachelors",2014,"Bangalore",3,28,"Male","No",1,0,0,0,1
"1827",1827,"Bachelors",2013,"Pune",3,26,"Male","No",4,0,0,0,1
"1828",1828,"Bachelors",2014,"Pune",3,28,"Male","No",0,0,0,0,1
"1829",1829,"Masters",2013,"New Delhi",3,28,"Male","No",1,0,0,0,2
"1830",1830,"Masters",2017,"Pune",2,27,"Female","No",5,0,1,0,2
"1831",1831,"Bachelors",2017,"Pune",3,28,"Male","No",1,0,0,0,1
"1832",1832,"Bachelors",2016,"New Delhi",3,26,"Female","No",4,0,1,0,1
"1833",1833,"PHD",2018,"Bangalore",3,27,"Male","No",5,1,0,0,3
"1834",1834,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"1835",1835,"Bachelors",2013,"Pune",3,25,"Male","No",3,0,0,0,1
"1836",1836,"Masters",2017,"Pune",3,25,"Male","No",3,0,0,0,2
"1837",1837,"Bachelors",2017,"Pune",2,24,"Female","No",2,1,1,0,1
"1838",1838,"Bachelors",2017,"New Delhi",3,24,"Female","No",2,0,1,0,1
"1839",1839,"PHD",2014,"Pune",3,24,"Male","No",2,0,0,0,3
"1840",1840,"PHD",2017,"Bangalore",3,24,"Female","No",2,0,1,0,3
"1841",1841,"Masters",2017,"New Delhi",2,26,"Male","No",4,1,0,0,2
"1842",1842,"Bachelors",2013,"Pune",2,24,"Male","Yes",2,1,0,1,1
"1843",1843,"PHD",2016,"New Delhi",3,27,"Female","No",5,0,1,0,3
"1844",1844,"Masters",2017,"New Delhi",2,25,"Female","Yes",3,1,1,1,2
"1845",1845,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"1846",1846,"Bachelors",2017,"New Delhi",3,25,"Female","No",3,0,1,0,1
"1847",1847,"Bachelors",2012,"Bangalore",3,27,"Female","No",5,0,1,0,1
"1848",1848,"Bachelors",2016,"Bangalore",3,26,"Male","Yes",4,0,0,1,1
"1849",1849,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1850",1850,"Bachelors",2015,"Pune",2,27,"Female","Yes",5,1,1,1,1
"1851",1851,"Bachelors",2016,"Pune",3,28,"Female","No",2,1,1,0,1
"1852",1852,"Masters",2017,"New Delhi",2,27,"Female","No",5,1,1,0,2
"1853",1853,"Bachelors",2018,"Bangalore",3,25,"Female","No",3,1,1,0,1
"1854",1854,"Bachelors",2014,"Pune",3,27,"Male","Yes",5,0,0,1,1
"1855",1855,"Bachelors",2014,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"1856",1856,"Bachelors",2015,"New Delhi",3,25,"Female","No",3,0,1,0,1
"1857",1857,"Masters",2017,"Bangalore",3,26,"Female","No",4,0,1,0,2
"1858",1858,"Masters",2018,"New Delhi",3,25,"Male","No",3,1,0,0,2
"1859",1859,"Bachelors",2018,"Bangalore",3,25,"Male","No",3,1,0,0,1
"1860",1860,"Bachelors",2014,"Bangalore",3,28,"Male","No",1,0,0,0,1
"1861",1861,"Bachelors",2017,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1862",1862,"Bachelors",2013,"Bangalore",3,28,"Female","No",3,0,1,0,1
"1863",1863,"Bachelors",2015,"Pune",3,24,"Male","No",2,0,0,0,1
"1864",1864,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1865",1865,"Bachelors",2014,"New Delhi",3,25,"Female","No",3,0,1,0,1
"1866",1866,"Masters",2017,"New Delhi",1,26,"Male","No",4,0,0,0,2
"1867",1867,"Bachelors",2016,"Bangalore",3,25,"Female","No",3,0,1,0,1
"1868",1868,"Bachelors",2013,"Pune",2,26,"Male","Yes",4,0,0,1,1
"1869",1869,"Bachelors",2018,"Pune",1,26,"Male","Yes",4,0,0,1,1
"1870",1870,"Bachelors",2017,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1871",1871,"Bachelors",2016,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1872",1872,"Bachelors",2014,"Bangalore",3,24,"Female","No",2,0,1,0,1
"1873",1873,"PHD",2017,"New Delhi",3,28,"Male","No",3,0,0,0,3
"1874",1874,"Bachelors",2017,"New Delhi",2,24,"Female","No",2,1,1,0,1
"1875",1875,"Bachelors",2015,"Bangalore",3,25,"Female","No",3,0,1,0,1
"1876",1876,"Bachelors",2015,"Pune",3,26,"Male","No",4,0,0,0,1
"1877",1877,"Masters",2014,"Bangalore",3,27,"Male","No",5,1,0,0,2
"1878",1878,"Bachelors",2012,"Pune",3,24,"Female","No",2,1,1,0,1
"1879",1879,"Bachelors",2015,"Pune",2,26,"Female","No",4,1,1,0,1
"1880",1880,"Bachelors",2013,"Bangalore",3,24,"Female","No",2,0,1,0,1
"1881",1881,"Bachelors",2017,"Bangalore",3,26,"Female","No",4,0,1,0,1
"1882",1882,"Masters",2017,"New Delhi",3,26,"Male","No",4,0,0,0,2
"1883",1883,"Bachelors",2016,"Bangalore",3,24,"Male","No",2,0,0,0,1
"1884",1884,"Bachelors",2015,"Pune",3,28,"Male","No",2,0,0,0,1
"1885",1885,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,0,0,0,1
"1886",1886,"Bachelors",2012,"Bangalore",3,24,"Male","Yes",2,0,0,1,1
"1887",1887,"Masters",2015,"Pune",2,28,"Female","No",0,0,1,0,2
"1888",1888,"Bachelors",2017,"Pune",3,26,"Male","Yes",4,0,0,1,1
"1889",1889,"Bachelors",2018,"Bangalore",3,27,"Female","No",5,1,1,0,1
"1890",1890,"Masters",2017,"Pune",3,27,"Male","No",5,1,0,0,2
"1891",1891,"Bachelors",2013,"Bangalore",1,27,"Female","No",5,0,1,0,1
"1892",1892,"Bachelors",2016,"Bangalore",3,27,"Female","No",5,0,1,0,1
"1893",1893,"Bachelors",2013,"Pune",3,28,"Male","No",1,0,0,0,1
"1894",1894,"Bachelors",2017,"Pune",3,28,"Male","No",2,0,0,0,1
"1895",1895,"Bachelors",2013,"Bangalore",3,26,"Male","No",4,0,0,0,1
"1896",1896,"Bachelors",2015,"Bangalore",3,25,"Female","No",3,0,1,0,1
"1897",1897,"Bachelors",2015,"Pune",3,24,"Female","No",2,1,1,0,1
"1898",1898,"Bachelors",2014,"New Delhi",3,28,"Male","No",1,0,0,0,1
"1899",1899,"Bachelors",2017,"New Delhi",2,28,"Female","No",2,0,1,0,1
"1900",1900,"Masters",2015,"New Delhi",3,26,"Male","No",4,1,0,0,2
"1901",1901,"PHD",2014,"New Delhi",3,25,"Male","No",3,0,0,0,3
"1902",1902,"Bachelors",2013,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1903",1903,"Bachelors",2017,"Bangalore",3,25,"Male","No",3,0,0,0,1
"1904",1904,"Bachelors",2013,"New Delhi",2,24,"Female","No",2,1,1,0,1
"1905",1905,"Bachelors",2014,"Pune",3,25,"Male","No",3,0,0,0,1
"1906",1906,"Bachelors",2017,"New Delhi",3,25,"Female","No",3,0,1,0,1
"1907",1907,"Masters",2017,"New Delhi",2,24,"Male","Yes",2,1,0,1,2
"1908",1908,"Bachelors",2015,"New Delhi",3,28,"Female","No",2,0,1,0,1
"1909",1909,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,1,0,0,1
